Id,Date,To,From,Amount,Reason,Fbo,Location,Aircraft,Comment,AircraftId, 
190787058,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787057,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190787054,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787053,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190787050,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787049,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190787046,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787045,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190787042,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787041,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190787038,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787037,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190787034,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,10-SVS,,15941,
190787033,2023/04/10 11:06:40,Aer Bridge Ltd.,eggrith,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,10-SVS,,15941,
190778967,2023/04/10 07:13:23,Aer Bridge Ltd.,Ratteke,363.40,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,SU-KTI,,57480,
190776236,2023/04/10 05:25:23,Aer Bridge Ltd.,systo,1374.00,Aircraft maintenance,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,LFQT,N-58EU,,6945,
190776235,2023/04/10 05:25:13,systo,Aer Bridge Ltd.,0.00,Aircraft Lease,N/A,LFQT,N-58EU,Aircraft Lease Return,6945,
190770954,2023/04/10 02:53:23,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,LFQT,N-58EU,,6945,
190770953,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,LFQT,N-58EU,,6945,
190770952,2023/04/10 02:53:22,erasariel,Aer Bridge Ltd.,595.00,Pilot fee,N/A,LFQT,N-58EU,,6945,
190770951,2023/04/10 02:53:22,Aer Bridge Ltd.,Bank,916.00,Pay for assignment,N/A,LFQT,N-58EU,,6945,
190770950,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,LFQT,N-58EU,,6945,
190770949,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,LFQT,N-58EU,,6945,
190770948,2023/04/10 02:53:22,erasariel,Aer Bridge Ltd.,595.00,Pilot fee,N/A,LFQT,N-58EU,,6945,
190770947,2023/04/10 02:53:22,Aer Bridge Ltd.,Bank,916.00,Pay for assignment,N/A,LFQT,N-58EU,,6945,
190770946,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,LFQT,N-58EU,,6945,
190770945,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,LFQT,N-58EU,,6945,
190770944,2023/04/10 02:53:22,erasariel,Aer Bridge Ltd.,595.00,Pilot fee,N/A,LFQT,N-58EU,,6945,
190770943,2023/04/10 02:53:22,Aer Bridge Ltd.,Bank,916.00,Pay for assignment,N/A,LFQT,N-58EU,,6945,
190770942,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,LFQT,N-58EU,,6945,
190770941,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,LFQT,N-58EU,,6945,
190770940,2023/04/10 02:53:22,erasariel,Aer Bridge Ltd.,595.00,Pilot fee,N/A,LFQT,N-58EU,,6945,
190770939,2023/04/10 02:53:22,Aer Bridge Ltd.,Bank,916.00,Pay for assignment,N/A,LFQT,N-58EU,,6945,
190770938,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,LFQT,N-58EU,,6945,
190770937,2023/04/10 02:53:22,Aer Bridge Ltd.,Aer Bridge Ltd.,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,LFQT,N-58EU,,6945,
190770936,2023/04/10 02:53:22,erasariel,Aer Bridge Ltd.,595.00,Pilot fee,N/A,LFQT,N-58EU,,6945,
190770935,2023/04/10 02:53:22,Aer Bridge Ltd.,Bank,916.00,Pay for assignment,N/A,LFQT,N-58EU,,6945,
190768611,2023/04/10 01:14:08,Aer Bridge Ltd.,Aer Bridge Ltd.,247.32,Refuelling with 100LL,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,N-58EU,"User ID: 60816 Amount (gals): 58.9, $ per Gal: $4.20",6945,
190752087,2023/04/09 17:57:22,Aer Bridge Ltd.,ExecMax AG,179.55,Refuelling with JetA,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,N246EM,"User ID: 40919 Amount (gals): 45.0, $ per Gal: $3.99",53459,
190739479,2023/04/09 11:13:28,Aer Bridge Ltd.,ExecMax AG,1753.83,Refuelling with JetA,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,N246EM,"User ID: 40919 Amount (gals): 439.6, $ per Gal: $3.99",53459,
190713993,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713992,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAC,G-UKA,,17828,
190713991,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,49.70,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713990,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713989,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190713988,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713987,2023/04/08 21:00:31,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAC,G-UKA,,17828,
190713986,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,53.20,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713985,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713984,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190713983,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713982,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAC,G-UKA,,17828,
190713981,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,49.70,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713980,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713979,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190713978,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713977,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAC,G-UKA,,17828,
190713976,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,49.70,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713975,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713974,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190713973,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713972,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAC,G-UKA,,17828,
190713971,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,49.70,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713970,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713969,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190713968,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713967,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAC,G-UKA,,17828,
190713966,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,49.70,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713965,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713964,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190713963,2023/04/08 21:00:31,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190713962,2023/04/08 21:00:31,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAC,G-UKA,,17828,
190713961,2023/04/08 21:00:31,Bank,Aer Bridge Ltd.,53.20,Booking Fee,N/A,EGAC,G-UKA,,17828,
190713960,2023/04/08 21:00:31,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190713959,2023/04/08 21:00:31,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190712100,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
190712099,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAE,G-UKA,,17828,
190712098,2023/04/08 20:17:31,Bank,Aer Bridge Ltd.,71.00,Booking Fee,N/A,EGAE,G-UKA,,17828,
190712097,2023/04/08 20:17:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
190712096,2023/04/08 20:17:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
190712095,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
190712094,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAE,G-UKA,,17828,
190712093,2023/04/08 20:17:31,Bank,Aer Bridge Ltd.,71.00,Booking Fee,N/A,EGAE,G-UKA,,17828,
190712092,2023/04/08 20:17:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
190712091,2023/04/08 20:17:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
190712090,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
190712089,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAE,G-UKA,,17828,
190712088,2023/04/08 20:17:31,Bank,Aer Bridge Ltd.,71.00,Booking Fee,N/A,EGAE,G-UKA,,17828,
190712087,2023/04/08 20:17:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
190712086,2023/04/08 20:17:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
190712085,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
190712084,2023/04/08 20:17:31,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAE,G-UKA,,17828,
190712083,2023/04/08 20:17:31,Bank,Aer Bridge Ltd.,71.00,Booking Fee,N/A,EGAE,G-UKA,,17828,
190712082,2023/04/08 20:17:31,julietbravo52,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
190712081,2023/04/08 20:17:31,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
190711160,2023/04/08 19:55:25,BooDot Air Charter,Aer Bridge Ltd.,280.45,Refuelling with JetA,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,"User ID: 89637 Amount (gals): 76.2, $ per Gal: $3.68",17828,
190711107,2023/04/08 19:54:10,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,,17828,
190711106,2023/04/08 19:54:10,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAB,G-UKA,,17828,
190711105,2023/04/08 19:54:10,Bank,Aer Bridge Ltd.,76.00,Booking Fee,N/A,EGAB,G-UKA,,17828,
190711104,2023/04/08 19:54:10,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAB,G-UKA,,17828,
190711103,2023/04/08 19:54:10,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAB,G-UKA,,17828,
190711102,2023/04/08 19:54:10,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,,17828,
190711101,2023/04/08 19:54:10,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAB,G-UKA,,17828,
190711100,2023/04/08 19:54:10,Bank,Aer Bridge Ltd.,76.00,Booking Fee,N/A,EGAB,G-UKA,,17828,
190711099,2023/04/08 19:54:10,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAB,G-UKA,,17828,
190711098,2023/04/08 19:54:10,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAB,G-UKA,,17828,
190711097,2023/04/08 19:54:10,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,,17828,
190711096,2023/04/08 19:54:10,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAB,G-UKA,,17828,
190711095,2023/04/08 19:54:10,Bank,Aer Bridge Ltd.,76.00,Booking Fee,N/A,EGAB,G-UKA,,17828,
190711094,2023/04/08 19:54:10,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAB,G-UKA,,17828,
190711093,2023/04/08 19:54:10,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAB,G-UKA,,17828,
190711092,2023/04/08 19:54:10,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,,17828,
190711091,2023/04/08 19:54:10,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAB,G-UKA,,17828,
190711090,2023/04/08 19:54:10,Bank,Aer Bridge Ltd.,76.00,Booking Fee,N/A,EGAB,G-UKA,,17828,
190711089,2023/04/08 19:54:10,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAB,G-UKA,,17828,
190711088,2023/04/08 19:54:10,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAB,G-UKA,,17828,
190711087,2023/04/08 19:54:10,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,,17828,
190711086,2023/04/08 19:54:10,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAB,G-UKA,,17828,
190711085,2023/04/08 19:54:10,Bank,Aer Bridge Ltd.,76.00,Booking Fee,N/A,EGAB,G-UKA,,17828,
190711084,2023/04/08 19:54:10,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAB,G-UKA,,17828,
190711083,2023/04/08 19:54:10,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAB,G-UKA,,17828,
190711082,2023/04/08 19:54:10,BooDot Air Charter,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAB BooDot - Enniskillen / St Angelo,EGAB,G-UKA,,17828,
190711081,2023/04/08 19:54:10,Aer Bridge Ltd.,Aer Bridge Ltd.,38.00,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAB,G-UKA,,17828,
190711080,2023/04/08 19:54:10,Bank,Aer Bridge Ltd.,76.00,Booking Fee,N/A,EGAB,G-UKA,,17828,
190711079,2023/04/08 19:54:10,julietbravo52,Aer Bridge Ltd.,494.00,Pilot fee,N/A,EGAB,G-UKA,,17828,
190711078,2023/04/08 19:54:10,Aer Bridge Ltd.,Bank,760.00,Pay for assignment,N/A,EGAB,G-UKA,,17828,
190708791,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708790,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708789,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708788,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708787,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708786,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708785,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708784,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708783,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708782,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708781,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708780,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708779,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708778,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708777,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708776,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708775,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708774,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708773,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708772,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708771,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708770,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708769,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708768,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708767,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708766,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708765,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708764,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708763,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708762,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708761,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708760,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708759,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708758,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708757,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708756,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708755,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
190708754,2023/04/08 18:55:54,Bank,Aer Bridge Ltd.,76.95,Booking Fee,N/A,EGAC,G-UKA,,17828,
190708753,2023/04/08 18:55:54,julietbravo52,Aer Bridge Ltd.,556.00,Pilot fee,N/A,EGAC,G-UKA,,17828,
190708752,2023/04/08 18:55:54,Aer Bridge Ltd.,Bank,855.00,Pay for assignment,N/A,EGAC,G-UKA,,17828,
190708751,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,G-UKA,,17828,
190708750,2023/04/08 18:55:54,Aer Bridge Ltd.,Aer Bridge Ltd.,42.75,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGAC,G-UKA,,17828,
